name,ccode,year,cinc,milper,milex,tpop,contig,distance,usuk,ideal_point,eigen,us_dist,uk_dist
Somalia,520,2003,4.96e-4,0,0,7975,-9,2719,0,-0.7362068,0.07655451446771622,3.5325678000000003,2.4059788
Somalia,520,2004,5.12e-4,0,0,8164,-9,2719,0,-0.8015792,0.07525234669446945,3.5725852,2.4364072
Somalia,520,2005,4.14e-4,0,0,8354,-9,2719,0,-0.7855765,0.07529406994581223,3.6800155,2.4568295
Somalia,520,2006,4.19e-4,0,0,8544,-9,2719,0,-0.725419,0.07568055391311646,3.604858,2.258351
South Africa,560,2001,0.006772,62,1829000,44929,6,5763,0,0.03143476,0.07918889075517654,2.54466824,1.59463024
South Africa,560,2002,0.006431,60,1874000,45587,6,5763,0,-0.2781714,0.07897144556045532,2.9056724000000003,1.9523184
South Africa,560,2003,0.006395,56,2712000,46206,-9,5763,0,-0.3578562,0.07839470356702805,3.1542172,2.0276282
South Africa,560,2004,0.00676,55,3132000,46787,-9,5763,0,-0.4435794,0.07791236788034439,3.2145854,2.0784074
South Africa,560,2005,0.006654,55,3697000,47335,-9,5763,0,-0.4594226,0.07789313793182373,3.3538616,2.1306756
South Africa,560,2006,0.006406,56,3527000,46787,-9,5763,0,-0.5029199,0.07738185673952103,3.3823589,2.0358519
South Korea,732,2001,0.025294,683,11165000,47354,6,3189,1,0.588927,0.07376931607723236,1.9871759999999998,1.0371380000000001
South Korea,732,2002,0.024987,686,13081000,47622,6,3189,1,0.7325079,0.0705985501408577,1.8949931000000002,0.9416391000000001
South Korea,732,2003,0.02413,686,14632000,47859,-9,3189,1,0.721724,0.07027512788772583,2.074637,0.948048
South Korea,732,2004,0.024021,686,17463000,48039,-9,3189,1,0.7213353,0.06947856396436691,2.0496707,0.9134926999999999
South Korea,732,2005,0.024265,687,21504000,48138,-9,3189,1,0.5392275,0.07130763679742813,2.3552115000000002,1.1320255000000001
South Korea,732,2006,0.02394,688,24645000,48297,-9,3189,1,0.6286637,0.07037964463233948,2.2507753,0.9042682999999999
Spain,230,2001,0.010841,144,6938000,40721,6,3907,1,1.051238,0.0677054226398468,1.524865,0.5748270000000002
Spain,230,2002,0.01147,178,9019000,41314,6,3907,1,1.061968,0.06598875671625137,1.565533,0.612179
Spain,230,2003,0.01102,151,10883000,42005,-9,3907,1,1.08296,0.0653175488114357,1.7134010000000002,0.5868120000000001
Spain,230,2004,0.011316,149,12746000,42692,-9,3907,1,1.018356,0.06537549197673798,1.7526499999999998,0.6164719999999999
Spain,230,2005,0.011416,147,13121000,43398,-9,3907,1,0.9390145,0.06656700372695923,1.9554245000000003,0.7322385000000001
Spain,230,2006,0.011347,147,14385000,44068,-9,3907,1,0.9886851,0.06597806513309479,1.8907539,0.5442469
Sri Lanka,780,2001,0.001851,121,786000,18732,6,2025,0,-0.8597328,0.07722683995962143,3.4358357999999996,2.4857978000000003
Sri Lanka,780,2002,0.00209,158,514000,19007,6,2025,0,-0.8151302,0.07596561312675476,3.4426312,2.4892772
Sri Lanka,780,2003,0.002017,152,515000,19252,-9,2025,0,-0.697455,0.07698840647935867,3.4938160000000003,2.367227
Sri Lanka,780,2004,0.002033,151,558000,19462,-9,2025,0,-0.7033314,0.07641733437776566,3.4743374,2.3381594
Sri Lanka,780,2005,0.002068,151,729000,19668,-9,2025,0,-0.5819526,0.0774473026394844,3.4763916000000004,2.2532056000000003
Sri Lanka,780,2006,0.001737,111,863000,19886,-9,2025,0,-0.6968525,0.07599876075983047,3.5762915,2.2297845
St. Kitts and Nevis,60,2001,2e-6,0,0,46,6,7670,1,-0.5653763,0.08039733022451401,3.1414793,2.1914413
St. Kitts and Nevis,60,2002,2e-6,0,0,47,6,7670,1,-0.5902985,0.07825503498315811,3.2177995,2.2644455
St. Kitts and Nevis,60,2003,2e-6,0,0,47,-9,7670,1,-0.5730676,0.07794943451881409,3.3694286,2.2428396
St. Kitts and Nevis,60,2004,2e-6,0,0,47,-9,7670,1,-0.5850864,0.07740674912929535,3.3560923999999996,2.2199144
St. Kitts and Nevis,60,2005,2e-6,0,0,48,-9,7670,1,-0.492937,0.07784666121006012,3.387376,2.16419
St. Kitts and Nevis,60,2006,2e-6,0,0,48,-9,7670,1,-0.5894481,0.07693929970264435,3.4688871,2.1223801
St. Lucia,56,2001,5e-6,0,0,158,6,7764,1,-0.7523484,0.07872772216796875,3.3284513999999996,2.3784134000000003
St. Lucia,56,2002,5e-6,0,0,159,6,7764,1,-0.8385758,0.0756564661860466,3.4660768,2.5127228
St. Lucia,56,2003,5e-6,0,0,161,-9,7764,1,-0.81679,0.07556997239589691,3.6131510000000002,2.486562
St. Lucia,56,2004,4e-6,0,0,162,-9,7764,1,-0.7333861,0.07609003782272339,3.5043921,2.3682141
St. Lucia,56,2005,4e-6,0,0,164,-9,7764,1,-0.7577771,0.07563693076372147,3.6522161000000004,2.4290301000000003
St. Lucia,56,2006,4e-6,0,0,166,-9,7764,1,-0.7884041,0.07491500675678253,3.6678431000000002,2.3213361
St. Vincent and the Grenadines,57,2001,3e-6,0,0,109,6,7818,1,-0.2788284,0.08080925047397614,2.8549314,1.9048934000000002
St. Vincent and the Grenadines,57,2002,3e-6,0,0,108,6,7818,1,0.07839229,0.0772608295083046,2.54910871,1.59575471
St. Vincent and the Grenadines,57,2003,3e-6,0,0,105,-9,7818,1,-0.01568445,0.0773358941078186,2.8120454500000003,1.68545645
St. Vincent and the Grenadines,57,2004,3e-6,0,0,105,-9,7818,1,-0.2597931,0.07785768806934357,3.0307991,1.8946211
St. Vincent and the Grenadines,57,2005,3e-6,0,0,104,-9,7818,1,-0.3127337,0.07791616022586823,3.2071727,1.9839867
St. Vincent and the Grenadines,57,2006,3e-6,0,0,103,-9,7818,1,-0.5569176,0.0771191194653511,3.4363566,2.0898496
Sudan,625,2001,0.002603,117,588000,31627,6,2622,0,-1.51746,0.06438849121332169,4.093563,3.1435250000000003
Sudan,625,2002,0.00258,117,388000,32468,6,2622,0,-1.566139,0.061965636909008026,4.19364,3.2402860000000002
Sudan,625,2003,0.00244,104,400000,33334,-9,2622,0,-1.246379,0.0687098428606987,4.04274,2.916151
Sudan,625,2004,0.002527,104,426000,34512,-9,2622,0,-1.187283,0.06898130476474762,3.9582889999999997,2.822111
Sudan,625,2005,0.002672,104,1169000,35397,-9,2622,0,-1.249803,0.06786810606718063,4.144242,2.921056
Sudan,625,2006,0.002599,105,524000,36297,-9,2622,0,-1.396896,0.06460286676883698,4.2763349999999996,2.9298279999999997
Suriname,115,2001,6.1e-5,2,24000,470,6,7876,1,-0.4530423,0.08080945909023285,3.0291452999999997,2.0791073
Suriname,115,2002,5.9e-5,2,17000,476,6,7876,1,-0.6088398,0.0781281515955925,3.2363408000000002,2.2829868
Suriname,115,2003,5.7e-5,2,19000,483,-9,7876,1,-0.5772039,0.07792461663484573,3.3735649,2.2469759
Suriname,115,2004,5e-5,1,22000,487,-9,7876,1,-0.6202969,0.07716304808855057,3.3913029,2.2551249
Suriname,115,2005,5e-5,1,21000,499,-9,7876,1,-0.6553019,0.07679232209920883,3.5497409,2.3265549
Suriname,115,2006,5.8e-5,2,20000,504,-9,7876,1,-0.6703753,0.07627739012241364,3.5498143,2.2033073
Swaziland,572,2001,5e-5,0,20000,1030,6,4890,0,-0.549167,0.0804891362786293,3.1252699999999995,2.1752320000000003
Swaziland,572,2002,5.6e-5,0,0,1056,6,4890,0,-0.6072088,0.07813968509435654,3.2347098,2.2813558
Swaziland,572,2003,5.6e-5,0,0,1081,-9,4890,0,-0.5942207,0.07781852036714554,3.3905817000000003,2.2639927
Swaziland,572,2004,5.6e-5,0,0,1105,-9,4890,0,-0.5768425,0.07745698094367981,3.3478485,2.2116705
Swaziland,572,2005,5.7e-5,0,0,1126,-9,4890,0,-0.5954143,0.07734499871730804,3.4898533,2.2666673
Swaziland,572,2006,5.7e-5,0,0,1146,-9,4890,0,-0.475963,0.07749594002962112,3.355402,2.008895
Sweden,380,2001,0.004472,34,3898000,8896,6,2857,0,0.9967608,0.06855665147304535,1.5793421999999997,0.6293042000000001
Sweden,380,2002,0.004891,34,4584000,8925,6,2857,0,0.8874967,0.06863218545913696,1.7400043,0.7866503
Sweden,380,2003,0.005037,28,5582000,8958,-9,2857,0,0.9143942,0.0678381398320198,1.8819668,0.7553778
Sweden,380,2004,0.00549,27,5837000,8994,-9,2857,0,0.9235475,0.06686794757843018,1.8474585,0.7112805
Sweden,380,2005,0.005699,27,5837000,9030,-9,2857,0,0.9043314,0.06703250110149384,1.9901076000000002,0.7669216000000001
Sweden,380,2006,0.005867,28,6006000,9081,-9,2857,0,0.8254363,0.06820420920848846,2.0540027,0.7074957
Switzerland,225,2001,0.001448,27,2840000,7227,6,3258,0,NA,NA,NA,NA
Switzerland,225,2002,0.001444,28,3016000,7285,6,3258,0,0.9663121,0.06748486310243607,1.6611889,0.7078349
Switzerland,225,2003,0.00142,28,3486000,7339,-9,3258,0,1.001065,0.06660146266222,1.795296,0.6687069999999999
Switzerland,225,2004,0.001284,16,3651000,7390,-9,3258,0,0.8977193,0.06722764670848846,1.8732867,0.7371087
Switzerland,225,2005,0.001192,4,3606000,7437,-9,3258,0,0.9373005,0.06659112125635147,1.9571385000000001,0.7339525000000001
Switzerland,225,2006,0.00114,4,3473000,7484,-9,3258,0,0.8306662,0.06814165413379669,2.0487728,0.7022657999999999
Syria,652,2001,0.004525,321,1884000,16720,6,1878,0,-1.440358,0.0660424679517746,4.016461,3.0664230000000003
Syria,652,2002,0.00439,319,1064000,17130,6,1878,0,-1.461219,0.06416385620832443,4.08872,3.1353660000000003
Syria,652,2003,0.004364,319,1283000,17550,-9,1878,0,-1.273276,0.06818969547748566,4.069637,2.943048
Syria,652,2004,0.004463,313,1524000,17829,-9,1878,0,-1.010599,0.07214895635843277,3.781605,2.6454269999999998
Syria,652,2005,0.004456,307,1502000,18138,-9,1878,0,-1.122019,0.07025788724422455,4.016458,2.793272
Syria,652,2006,0.004446,308,1739000,18717,-9,1878,0,-1.312029,0.0662442147731781,4.191468,2.8449609999999996
Taiwan,713,2001,0.010339,370,10432000,22406,6,3200,0,NA,NA,NA,NA
Taiwan,713,2002,0.009663,370,7589000,22521,6,3200,0,NA,NA,NA,NA
Taiwan,713,2003,0.008586,290,7542000,22605,-9,3200,0,NA,NA,NA,NA
Taiwan,713,2004,0.008388,290,7542000,22689,-9,3200,0,NA,NA,NA,NA
Taiwan,713,2005,0.008193,290,7978000,22770,-9,3200,0,NA,NA,NA,NA
Taiwan,713,2006,0.007951,290,7738000,22877,-9,3200,0,NA,NA,NA,NA
Tajikistan,702,2001,3.56e-4,6,127000,6313,1,0,0,NA,NA,NA,NA
Tajikistan,702,2002,3.54e-4,6,140000,6441,1,0,0,-0.006136944,0.07784701883792877,2.633637944,1.6802839440000001
Tajikistan,702,2003,3.45e-4,6,150000,6573,-9,281,0,0.034619369999999997,0.07701792567968369,2.76174163,1.63515263
Tajikistan,702,2004,3.31e-4,6,45000,6710,-9,281,0,-0.06963417,0.07720524072647095,2.84064017,1.70446217
Tajikistan,702,2005,3.42e-4,7,62000,6850,-9,281,0,-0.2706724,0.07784911245107651,3.1651114000000002,1.9419254000000001
Tajikistan,702,2006,3.49e-4,8,73000,6992,-9,281,0,-0.2619396,0.07753215730190277,3.1413786,1.7948716
Tanzania,510,2001,0.001779,27,140000,33524,6,3461,0,-0.9729946,0.07530655711889267,3.5490975999999996,2.5990596000000004
Tanzania,510,2002,0.001805,27,143000,34452,6,3461,0,-0.8507111,0.07549279183149338,3.4782121000000004,2.5248581000000003
Tanzania,510,2003,0.00178,27,132000,35380,-9,3461,0,-0.7088132,0.07686769962310791,3.5051742,2.3785852
Tanzania,510,2004,0.001843,27,122000,36308,-9,3461,0,-0.7367981,0.07605081796646118,3.5078041,2.3716261
Tanzania,510,2005,0.001884,27,135000,37379,-9,3461,0,-0.572548,0.07750952243804932,3.466987,2.243801
Tanzania,510,2006,0.001913,27,147000,38251,-9,3461,0,-0.293619,0.07759691774845123,3.173058,1.826551
Thailand,800,2001,0.010573,306,18319000,62914,6,2426,0,-0.4530669,0.08080940693616867,3.0291699,2.0791319
Thailand,800,2002,0.007416,306,1832000,63482,6,2426,0,-0.4046949,0.07901259511709213,3.0321959,2.0788419
Thailand,800,2003,0.007633,314,1931000,64019,-9,2426,0,-0.2986785,0.07831331342458725,3.0950395,1.9684505
Thailand,800,2004,0.007824,310,1954000,64177,-9,2426,0,-0.1941634,0.07769571989774704,2.9651693999999997,1.8289914
Thailand,800,2005,0.007954,306,2075000,64839,-9,2426,0,-0.331225,0.07793188840150833,3.225664,2.002478
Thailand,800,2006,0.007746,307,2373000,65306,-9,2426,0,-0.2777196,0.07756748795509338,3.1571586000000003,1.8106516
Togo,461,2001,2.89e-4,10,31000,4740,6,4732,0,-0.7912246,0.07823191583156586,3.3673276,2.4172896
Togo,461,2002,2.89e-4,10,24000,4854,6,4732,0,-0.8878069,0.07494952529668808,3.5153079,2.5619539
Togo,461,2003,2.71e-4,8,29000,4970,-9,4732,0,-0.8711774,0.07484687119722366,3.6675384,2.5409494
Togo,461,2004,2.79e-4,8,32000,5090,-9,4732,0,-0.7923384,0.07537400722503662,3.5633444,2.4271664
Togo,461,2005,2.85e-4,8,33000,5337,-9,4732,0,-0.7618189,0.07558879256248474,3.6562579,2.4330719
Togo,461,2006,2.92e-4,9,34000,5337,-9,4732,0,-0.7908874,0.07488296926021576,3.6703264,2.3238194
Tonga,955,2001,3e-6,0,0,101,6,8538,0,0.2696328,0.07718905061483383,2.3064701999999997,1.3564322
Tonga,955,2002,3e-6,0,0,101,6,8538,0,0.2194171,0.07609234750270844,2.4080839000000003,1.4547299
Tonga,955,2003,3e-6,0,0,101,-9,8538,0,0.2328049,0.07542997598648071,2.5635561,1.4369671
Tonga,955,2004,3e-6,0,0,102,-9,8538,0,0.2550448,0.07459882646799088,2.5159612,1.3797831999999999
Tonga,955,2005,3e-6,0,0,102,-9,8538,0,0.07658012,0.07587193697690964,2.81785888,1.59467288
Tonga,955,2006,3e-6,0,0,103,-9,8538,0,0.2344367,0.07425001263618469,2.6450023000000003,1.2984953
Trinidad and Tobago,52,2001,3.94e-4,3,67000,1267,6,7956,1,-0.2930487,0.08085086941719055,2.8691516999999997,1.9191137
Trinidad and Tobago,52,2002,4.06e-4,3,28000,1276,6,7956,1,-0.3875532,0.07903313636779785,3.0150542000000002,2.0617002
Trinidad and Tobago,52,2003,4.12e-4,3,55000,1282,-9,7956,1,-0.5105837,0.07823935151100159,3.3069447,2.1803557
Trinidad and Tobago,52,2004,3.75e-4,2,70000,1291,-9,7956,1,-0.5527432,0.07758169621229172,3.3237492,2.1875712
Trinidad and Tobago,52,2005,3.57e-4,2,92000,1294,-9,7956,1,-0.5768769,0.07748281210660934,3.4713159000000005,2.2481299000000003
Trinidad and Tobago,52,2006,3.67e-4,3,52000,1298,-9,7956,1,-0.6186956,0.07674475014209747,3.4981346,2.1516276
Tunisia,616,2001,8.66e-4,35,377000,9674,6,3265,0,-1.063774,0.07366012036800385,3.639877,2.689839
Tunisia,616,2002,8.42e-4,35,346000,9749,6,3265,0,-1.086893,0.07158353179693222,3.7143940000000004,2.7610400000000004
Tunisia,616,2003,8.1e-4,35,410000,9840,-9,3265,0,-1.176301,0.07000179588794708,3.972662,2.846073
Tunisia,616,2004,8.15e-4,35,447000,9932,-9,3265,0,-1.141677,0.06984756886959076,3.912683,2.7765050000000002
Tunisia,616,2005,8.3e-4,35,471000,10029,-9,3265,0,-0.9678671,0.0727575346827507,3.8623061,2.6391201
Tunisia,616,2006,8.3e-4,35,502000,10128,-9,3265,0,-1.073791,0.07057644426822662,3.95323,2.6067229999999997
Turkey,640,2001,0.013859,515,7219000,68365,6,2020,1,0.617389,0.07344691455364227,1.9587139999999998,1.0086760000000001
Turkey,640,2002,0.013985,515,8034000,69302,6,2020,1,0.6863558,0.07113754749298096,1.9411452000000002,0.9877912000000001
Turkey,640,2003,0.013909,515,9036000,70231,-9,2020,1,0.5892621,0.07175338268280029,2.2070989,1.0805099
Turkey,640,2004,0.013876,514,9390000,71152,-9,2020,1,0.607916,0.07076495885848999,2.16309,1.0269119999999998
Turkey,640,2005,0.013953,514,10328000,72065,-9,2020,1,0.6472558,0.07014968991279602,2.2471832000000003,1.0239972000000002
Turkey,640,2006,0.014252,515,13038000,72974,-9,2020,1,0.5462673,0.07123429328203201,2.3331717000000003,0.9866647
Turkmenistan,701,2001,6.11e-4,18,222000,4974,1,0,0,-0.00941898,0.07947840541601181,2.5855219799999998,1.63548398
Turkmenistan,701,2002,6.31e-4,18,350000,5052,1,0,0,0.05652146,0.07742686569690704,2.57097954,1.6176255400000001
Turkmenistan,701,2003,7.12e-4,29,350000,5124,-9,647,0,-0.5666507,0.07798641175031662,3.3630117,2.2364227
Turkmenistan,701,2004,6.42e-4,27,145000,5196,-9,647,0,-0.8712085,0.07428599148988724,3.6422144999999997,2.5060365
Turkmenistan,701,2005,6.44e-4,26,154000,5268,-9,647,0,-1.063088,0.07127655297517776,3.9575270000000002,2.734341
Turkmenistan,701,2006,6.52e-4,26,184000,5340,-9,647,0,-0.9411951,0.07276653498411179,3.8206341,2.4741271
Tuvalu,947,2001,0,0,0,9,6,7693,0,1.275154,0.06343062222003937,1.300949,0.3509110000000002
Tuvalu,947,2002,0,0,0,9,6,7693,0,0.4980132,0.07325045019388199,2.1294878,1.1761338000000001
Tuvalu,947,2003,0,0,0,9,-9,7693,0,0.2449634,0.07531562447547913,2.5513976,1.4248086
Tuvalu,947,2004,0,0,0,10,-9,7693,0,0.1104565,0.07593031227588654,2.6605494999999997,1.5243715
Tuvalu,947,2005,0,0,0,10,-9,7693,0,0.1516238,0.07521265745162964,2.7428152000000003,1.5196292
Tuvalu,947,2006,0,0,0,10,-9,7693,0,0.3691434,0.07300032675266266,2.5102956,1.1637886
Uganda,500,2001,0.001302,55,126000,23310,6,3344,0,-0.6976512,0.07934384047985077,3.2737542,2.3237162000000002
Uganda,500,2002,0.00132,55,165000,24069,6,3344,0,-0.7726613,0.0765078216791153,3.4001623,2.4468083
Uganda,500,2003,0.001361,60,158000,24851,-9,3344,0,-0.4901457,0.07829427719116211,3.2865067000000003,2.1599177000000003
Uganda,500,2004,0.001321,52,168000,25660,-9,3344,0,-0.3059798,0.07792570441961288,3.0769858,1.9408078
Uganda,500,2005,0.001287,45,196000,26495,-9,3344,0,-0.1619327,0.07749885320663452,3.0563717,1.8331857
Uganda,500,2006,0.001296,45,192000,27357,-9,3344,0,-0.009049892,0.07623438537120819,2.8884888920000003,1.541981892
Ukraine,369,2001,0.015556,304,4899000,48923,6,2224,0,0.4325958,0.07547982782125473,2.1435071999999997,1.1934692
Ukraine,369,2002,0.015251,302,5500000,48457,6,2224,0,0.3865802,0.07444541901350021,2.2409208,1.2875668
Ukraine,369,2003,0.014963,296,5500000,48003,-9,2224,0,0.3701152,0.07406581193208694,2.4262458000000002,1.2996568000000002
Ukraine,369,2004,0.013971,241,1013000,47622,-9,2224,0,0.4053535,0.07300151884555817,2.3656525,1.2294745
Ukraine,369,2005,0.012574,187,1080000,47821,-9,2224,0,0.5576042,0.07111391425132751,2.3368348,1.1136488
Ukraine,369,2006,0.012005,188,1269000,46930,-9,2224,0,0.8265571,0.06819098442792892,2.0528819,0.7063748999999999
United Arab Emirates,696,2001,0.002409,65,3070000,3167,6,1129,0,-0.7698775,0.07851121574640274,3.3459804999999996,2.3959425000000003
United Arab Emirates,696,2002,0.001912,42,2490000,3349,6,1129,0,-0.9494588,0.07395686954259872,3.5769598,2.6236058
United Arab Emirates,696,2003,0.001926,50,2519000,3551,-9,1129,0,-1.037177,0.07238595932722092,3.833538,2.706949
United Arab Emirates,696,2004,0.002887,50,8910000,3761,-9,1129,0,-1.079922,0.0709683746099472,3.8509279999999997,2.71475
United Arab Emirates,696,2005,0.002887,50,8747000,3995,-9,1129,0,-1.035794,0.07171949744224548,3.9302330000000003,2.707047
United Arab Emirates,696,2006,0.002978,51,9482000,4229,-9,1129,0,-0.932463,0.07290147989988327,3.811902,2.465395
United Kingdom,200,2001,0.021316,211,34714000,59113,6,3550,1,1.626065,0.05591369792819023,0.9500379999999997,0
United Kingdom,200,2002,0.021008,210,38141000,59323,6,3550,1,1.674147,0.0535767637193203,0.953354,0
United Kingdom,200,2003,0.020574,213,43311000,59557,-9,3550,1,1.669772,0.053874507546424866,1.126589,0
United Kingdom,200,2004,0.02115,209,50120000,59846,-9,3550,1,1.634828,0.052992381155490875,1.136178,0
United Kingdom,200,2005,0.021977,205,56922000,60238,-9,3550,1,1.671253,0.05267689749598503,1.223186,0
United Kingdom,200,2006,0.021872,217,59926000,60587,-9,3550,1,1.532932,0.05564745143055916,1.3465070000000001,0
United States of America,2,2001,0.142012,1368,322364992,285112,6,6929,1,2.576103,0.03506539389491081,0,0.9500379999999997
United States of America,2,2002,0.14346,1414,348555008,287888,6,6929,1,2.627501,0.03343023732304573,0,0.953354
United States of America,2,2003,0.142094,1427,404920000,290448,-9,6929,1,2.796361,0.03089475817978382,0,1.126589
United States of America,2,2004,0.143169,1450,455908000,293192,-9,6929,1,2.771006,0.02917211689054966,0,1.136178
United States of America,2,2005,0.14829,1473,495326016,295896,-9,6929,1,2.894439,0.02771306037902832,0,1.223186
United States of America,2,2006,0.146377,1546,521840000,298755,-9,6929,1,2.879439,0.028633328154683113,0,1.3465070000000001
Uruguay,165,2001,5.14e-4,24,352000,3308,6,9382,1,0.005753877,0.07937341928482056,2.5703491229999997,1.620311123
Uruguay,165,2002,4.74e-4,24,204000,3309,6,9382,1,0.02823476,0.07762835174798965,2.59926624,1.6459122400000001
Uruguay,165,2003,4.46e-4,24,126000,3304,-9,9382,1,0.01247475,0.07716722041368484,2.78388625,1.65729725
Uruguay,165,2004,4.63e-4,24,188000,3302,-9,9382,1,-0.02003992,0.0769016221165657,2.7910459199999997,1.65486792
Uruguay,165,2005,4.71e-4,24,240000,3306,-9,9382,1,-0.0899174,0.07711795717477798,2.9843564000000002,1.7611704000000001
Uruguay,165,2006,4.55e-4,24,227000,3314,-9,9382,1,-0.1522934,0.07713095098733902,3.0317324,1.6852254
Uzbekistan,704,2001,0.002635,52,1764000,24964,1,0,0,NA,NA,NA,NA
Uzbekistan,704,2002,0.002683,52,2100000,25272,1,0,0,0.3927113,0.0743810385465622,2.2347897000000003,1.2814357
Uzbekistan,704,2003,0.002566,53,2200000,25568,-9,470,0,0.4001837,0.07375828176736832,2.3961773,1.2695883000000001
Uzbekistan,704,2004,0.002216,54,62000,25864,-9,470,0,0.1484154,0.07560517638921738,2.6225905999999997,1.4864126
Uzbekistan,704,2005,0.002174,55,76000,26167,-9,470,0,-0.2675484,0.07784199714660645,3.1619874,1.9388014
Uzbekistan,704,2006,0.002162,55,85000,26486,-9,470,0,-0.3539047,0.07767418771982193,3.2333437000000003,1.8868367
Vanuatu,935,2001,5e-6,0,0,190,6,7420,0,0.08754505,0.07877082377672195,2.4885579499999997,1.5385199500000002
Vanuatu,935,2002,6e-6,0,0,199,6,7420,0,0.2751042,0.07556307315826416,2.3523968,1.3990428000000001
Vanuatu,935,2003,6e-6,0,0,207,-9,7420,0,0.01730277,0.07713621109724045,2.77905823,1.6524692300000001
Vanuatu,935,2004,6e-6,0,0,216,-9,7420,0,0.2623741,0.07452254742383957,2.5086318999999997,1.3724539
Vanuatu,935,2005,6e-6,0,0,219,-9,7420,0,0.2553026,0.07422620803117752,2.6391364000000004,1.4159504
Vanuatu,935,2006,6e-6,0,0,221,-9,7420,0,0.3350776,0.07333199679851532,2.5443614,1.1978544
Venezuela,101,2001,0.004856,82,1896000,24766,6,8211,1,-0.5198142,0.080623529851436615,3.0959171999999997,2.1458792
Venezuela,101,2002,0.004744,82,1379000,25220,6,8211,1,-0.4835251,0.07880114763975143,3.1110261,2.1576721
Venezuela,101,2003,0.004412,82,1283000,25674,-9,8211,1,-0.5346764,0.07814758270978928,3.3310374,2.2044484
Venezuela,101,2004,0.004544,82,1680000,26127,-9,8211,1,-0.7948325,0.07534186542034149,3.5658385,2.4296605
Venezuela,101,2005,0.004722,82,2454000,26577,-9,8211,1,-1.003294,0.07222343236207962,3.897733,2.674547
Venezuela,101,2006,0.00461,82,2588000,27031,-9,8211,1,-1.154541,0.06916254758834839,4.03398,2.687473
Vietnam,816,2001,0.007867,484,2351000,78686,6,2413,0,-1.428552,0.06629311293363571,4.004655,3.0546170000000004
Vietnam,816,2002,0.007851,484,2226000,79727,6,2413,0,-1.415758,0.065097875893116,4.043259,3.089905
Vietnam,816,2003,0.007793,484,2313000,80902,-9,2413,0,-1.462958,0.06441373378038406,4.259319,3.13273
Vietnam,816,2004,0.008026,484,2781000,82032,-9,2413,0,-1.496571,0.06270104646682739,4.267577,3.131399
Vietnam,816,2005,0.008162,484,3153000,83106,-9,2413,0,-1.490356,0.0631367415189743,4.3847950000000004,3.1616090000000003
Vietnam,816,2006,0.008146,469,3439000,84137,-9,2413,0,-1.523497,0.062120430171489716,4.402936,3.056429
Yemen,679,2001,0.001329,54,531000,17993,6,2041,0,-0.8762509,0.07695677131414413,3.4523539,2.5023159
Yemen,679,2002,0.001471,66,740000,18540,6,2041,0,-0.9954209,0.07318625599145889,3.6229219,2.6695679
Yemen,679,2003,0.001469,67,809000,19104,-9,2041,0,-1.130402,0.07080850005149841,3.9267630000000002,2.800174
Yemen,679,2004,0.001493,66,842000,19694,-9,2041,0,-1.148408,0.0697225034236908,3.9194139999999997,2.783236
Yemen,679,2005,0.001479,66,584000,20283,-9,2041,0,-1.167174,0.06943292915821075,4.061613,2.8384270000000003
Yemen,679,2006,0.001525,67,824000,20901,-9,2041,0,-1.081693,0.07044047117233276,3.961132,2.614625
Yugoslavia,345,2001,0.001803,106,609000,10640,6,2647,0,0.8470791,0.07065116614103317,1.7290238999999998,0.7789859000000001
Yugoslavia,345,2002,0.00143,74,645000,8114,6,2647,0,0.8992473,0.06846743822097778,1.7282537000000002,0.7748997000000001
Yugoslavia,345,2003,0.001403,74,631000,8153,-9,2647,0,0.9279971,0.06764992326498032,1.8683639,0.7417749
Yugoslavia,345,2004,0.001443,69,740000,8147,-9,2647,0,0.9291239,0.06678628921508789,1.8418820999999999,0.7057041
Yugoslavia,345,2005,0.001369,65,634000,7780,-9,2647,0,0.9183619,0.06684938073158264,1.9760771000000004,0.7528911000000001
Yugoslavia,345,2006,0.001173,65,812000,7412,-9,2647,0,0.9365212,0.06676506996154785,1.9429178,0.5964107999999999
Zambia,551,2001,7.4e-4,22,27000,10089,6,4376,0,-0.5788904,0.0803157240152359,3.1549934,2.2049554000000002
Zambia,551,2002,7.44e-4,22,26000,10409,6,4376,0,-0.6180348,0.07806088030338287,3.2455358,2.2921818
Zambia,551,2003,7.09e-4,18,95000,10744,-9,4376,0,-0.6776885,0.07718124985694885,3.4740495,2.3474605
Zambia,551,2004,7.17e-4,16,122000,11090,-9,4376,0,-0.6600058,0.07684463262557983,3.4310118,2.2948338
Zambia,551,2005,7.23e-4,15,158000,11441,-9,4376,0,-0.5478456,0.07764918357133865,3.4422846000000002,2.2190986
Zambia,551,2006,7.47e-4,15,300000,11799,-9,4376,0,-0.6676919,0.07630421966314316,3.5471309,2.2006239
Zimbabwe,552,2001,0.001055,39,267000,12960,6,4404,0,-0.7638722,0.07858742773532867,3.3399751999999996,2.3899372000000003
Zimbabwe,552,2002,0.001049,26,920000,12813,6,4404,0,-0.8748473,0.07514722645282745,3.5023483,2.5489943
Zimbabwe,552,2003,8.93e-4,29,110000,12666,-9,4404,0,-0.9183043,0.07419151812791824,3.7146653,2.5880763
Zimbabwe,552,2004,9.11e-4,29,251000,12519,-9,4404,0,-1.074229,0.07106920331716537,3.8452349999999997,2.709057
